"web_x","web_y","popdens"
-9990823.1848889,4279539.20909658,4
-9970823.1848889,4279539.20909658,4
-9950823.1848889,4279539.20909658,22
-9930823.1848889,4279539.20909658,15
-9910823.1848889,4279539.20909658,33
-9890823.1848889,4279539.20909658,36
-9870823.1848889,4279539.20909658,36
-9850823.1848889,4279539.20909658,9
-9830823.1848889,4279539.20909658,8
-9810823.1848889,4279539.20909658,11
-9790823.1848889,4279539.20909658,5
-9770823.1848889,4279539.20909658,5
-9750823.1848889,4279539.20909658,6
-9730823.1848889,4279539.20909658,19
-9710823.1848889,4279539.20909658,14
-9690823.1848889,4279539.20909658,21
-9670823.1848889,4279539.20909658,21
-9650823.1848889,4279539.20909658,28
-9630823.1848889,4279539.20909658,108
-9610823.1848889,4279539.20909658,27
-9590823.1848889,4279539.20909658,27
-9570823.1848889,4279539.20909658,17
-9550823.1848889,4279539.20909658,19
-9530823.1848889,4279539.20909658,26
-9510823.1848889,4279539.20909658,8
-9490823.1848889,4279539.20909658,8
-9470823.1848889,4279539.20909658,14
-9450823.1848889,4279539.20909658,8
-9430823.1848889,4279539.20909658,50
-9410823.1848889,4279539.20909658,34
-9390823.1848889,4279539.20909658,34
-9370823.1848889,4279539.20909658,152
-9350823.1848889,4279539.20909658,198
-9330823.1848889,4279539.20909658,84
-9310823.1848889,4279539.20909658,84
-9290823.1848889,4279539.20909658,134
-9270823.1848889,4279539.20909658,25
-9250823.1848889,4279539.20909658,10
-9230823.1848889,4279539.20909658,9
-9210823.1848889,4279539.20909658,9
-9190823.1848889,4279539.20909658,45
-9170823.1848889,4279539.20909658,15
-9150823.1848889,4279539.20909658,27
-9130823.1848889,4279539.20909658,18
-9110823.1848889,4279539.20909658,18
-9090823.1848889,4279539.20909658,29
-9070823.1848889,4279539.20909658,128
-9050823.1848889,4279539.20909658,82
-9030823.1848889,4279539.20909658,82
-9010823.1848889,4279539.20909658,58
-8990823.1848889,4279539.20909658,50
-8970823.1848889,4279539.20909658,52
-8950823.1848889,4279539.20909658,128
-8930823.1848889,4279539.20909658,128
-8910823.1848889,4279539.20909658,200
-8890823.1848889,4279539.20909658,75
-8870823.1848889,4279539.20909658,50
-8850823.1848889,4279539.20909658,20
-8830823.1848889,4279539.20909658,20
-8810823.1848889,4279539.20909658,31
-8790823.1848889,4279539.20909658,45
-8770823.1848889,4279539.20909658,308
-8750823.1848889,4279539.20909658,308
-8730823.1848889,4279539.20909658,101
-8710823.1848889,4279539.20909658,80
-8690823.1848889,4279539.20909658,26
-8670823.1848889,4279539.20909658,43
-8650823.1848889,4279539.20909658,43
-8630823.1848889,4279539.20909658,21
-8610823.1848889,4279539.20909658,21
-8590823.1848889,4279539.20909658,68
-8570823.1848889,4279539.20909658,11
-8550823.1848889,4279539.20909658,11
-8530823.1848889,4279539.20909658,4
-8510823.1848889,4279539.20909658,10
-8490823.1848889,4279539.20909658,4
-8470823.1848889,4279539.20909658,4
-8450823.1848889,4279539.20909658,9
-9970823.1848889,4299539.20909658,4
-9950823.1848889,4299539.20909658,25
-9930823.1848889,4299539.20909658,22
-9910823.1848889,4299539.20909658,34
-9890823.1848889,4299539.20909658,20
-9870823.1848889,4299539.20909658,20
-9850823.1848889,4299539.20909658,29
-9830823.1848889,4299539.20909658,21
-9810823.1848889,4299539.20909658,72
-9790823.1848889,4299539.20909658,49
-9770823.1848889,4299539.20909658,49
-9750823.1848889,4299539.20909658,13
-9730823.1848889,4299539.20909658,67
-9710823.1848889,4299539.20909658,37
-9690823.1848889,4299539.20909658,409
-9670823.1848889,4299539.20909658,409
-9650823.1848889,4299539.20909658,1159
-9630823.1848889,4299539.20909658,29
-9610823.1848889,4299539.20909658,19
-9590823.1848889,4299539.20909658,19
-9570823.1848889,4299539.20909658,13
-9550823.1848889,4299539.20909658,13
-9530823.1848889,4299539.20909658,27
-9510823.1848889,4299539.20909658,19
-9490823.1848889,4299539.20909658,19
-9470823.1848889,4299539.20909658,19
-9450823.1848889,4299539.20909658,22
-9430823.1848889,4299539.20909658,18
-9410823.1848889,4299539.20909658,31
-9390823.1848889,4299539.20909658,31
-9370823.1848889,4299539.20909658,107
-9350823.1848889,4299539.20909658,249
-9330823.1848889,4299539.20909658,72
-9310823.1848889,4299539.20909658,72
-9290823.1848889,4299539.20909658,49
-9270823.1848889,4299539.20909658,49
-9250823.1848889,4299539.20909658,21
-9230823.1848889,4299539.20909658,21
-9210823.1848889,4299539.20909658,21
-9190823.1848889,4299539.20909658,17
-9170823.1848889,4299539.20909658,13
-9150823.1848889,4299539.20909658,15
-9130823.1848889,4299539.20909658,18
-9110823.1848889,4299539.20909658,18
-9090823.1848889,4299539.20909658,10
-9070823.1848889,4299539.20909658,17
-9050823.1848889,4299539.20909658,34
-9030823.1848889,4299539.20909658,34
-9010823.1848889,4299539.20909658,18
-8990823.1848889,4299539.20909658,28
-8970823.1848889,4299539.20909658,49
-8950823.1848889,4299539.20909658,432
-8930823.1848889,4299539.20909658,432
-8910823.1848889,4299539.20909658,124
-8890823.1848889,4299539.20909658,1037
-8870823.1848889,4299539.20909658,53
-8850823.1848889,4299539.20909658,446
-8830823.1848889,4299539.20909658,446
-8810823.1848889,4299539.20909658,67
-8790823.1848889,4299539.20909658,495
-8770823.1848889,4299539.20909658,26
-8750823.1848889,4299539.20909658,26
-8730823.1848889,4299539.20909658,43
-8710823.1848889,4299539.20909658,55
-8690823.1848889,4299539.20909658,18
-8670823.1848889,4299539.20909658,28
-8650823.1848889,4299539.20909658,28
-8630823.1848889,4299539.20909658,11
-8610823.1848889,4299539.20909658,17
-8590823.1848889,4299539.20909658,10
-8570823.1848889,4299539.20909658,12
-8550823.1848889,4299539.20909658,12
-9970823.1848889,4319539.20909658,4
-9950823.1848889,4319539.20909658,25
-9930823.1848889,4319539.20909658,22
-9910823.1848889,4319539.20909658,34
-9890823.1848889,4319539.20909658,20
-9870823.1848889,4319539.20909658,20
-9850823.1848889,4319539.20909658,29
-9830823.1848889,4319539.20909658,21
-9810823.1848889,4319539.20909658,72
-9790823.1848889,4319539.20909658,49
-9770823.1848889,4319539.20909658,49
-9750823.1848889,4319539.20909658,13
-9730823.1848889,4319539.20909658,67
-9710823.1848889,4319539.20909658,37
-9690823.1848889,4319539.20909658,409
-9670823.1848889,4319539.20909658,409
-9650823.1848889,4319539.20909658,1159
-9630823.1848889,4319539.20909658,29
-9610823.1848889,4319539.20909658,19
-9590823.1848889,4319539.20909658,19
-9570823.1848889,4319539.20909658,13
-9550823.1848889,4319539.20909658,13
-9530823.1848889,4319539.20909658,27
-9510823.1848889,4319539.20909658,19
-9490823.1848889,4319539.20909658,19
-9470823.1848889,4319539.20909658,19
-9450823.1848889,4319539.20909658,22
-9430823.1848889,4319539.20909658,18
-9410823.1848889,4319539.20909658,31
-9390823.1848889,4319539.20909658,31
-9370823.1848889,4319539.20909658,107
-9350823.1848889,4319539.20909658,249
-9330823.1848889,4319539.20909658,72
-9310823.1848889,4319539.20909658,72
-9290823.1848889,4319539.20909658,49
-9270823.1848889,4319539.20909658,49
-9250823.1848889,4319539.20909658,21
-9230823.1848889,4319539.20909658,21
-9210823.1848889,4319539.20909658,21
-9190823.1848889,4319539.20909658,17
-9170823.1848889,4319539.20909658,13
-9150823.1848889,4319539.20909658,15
-9130823.1848889,4319539.20909658,18
-9110823.1848889,4319539.20909658,18
-9090823.1848889,4319539.20909658,10
-9070823.1848889,4319539.20909658,17
-9050823.1848889,4319539.20909658,34
-9030823.1848889,4319539.20909658,34
-9010823.1848889,4319539.20909658,18
-8990823.1848889,4319539.20909658,28
-8970823.1848889,4319539.20909658,49
-8950823.1848889,4319539.20909658,432
-8930823.1848889,4319539.20909658,432
-8910823.1848889,4319539.20909658,124
-8890823.1848889,4319539.20909658,1037
-8870823.1848889,4319539.20909658,53
-8850823.1848889,4319539.20909658,446
-8830823.1848889,4319539.20909658,446
-8810823.1848889,4319539.20909658,67
-8790823.1848889,4319539.20909658,495
-8770823.1848889,4319539.20909658,26
-8750823.1848889,4319539.20909658,26
-8730823.1848889,4319539.20909658,43
-8710823.1848889,4319539.20909658,55
-8690823.1848889,4319539.20909658,18
-8670823.1848889,4319539.20909658,28
-8650823.1848889,4319539.20909658,28
-8630823.1848889,4319539.20909658,11
-8610823.1848889,4319539.20909658,17
-8590823.1848889,4319539.20909658,10
-8570823.1848889,4319539.20909658,12
-8550823.1848889,4319539.20909658,12
-8530823.1848889,4319539.20909658,39
-8510823.1848889,4319539.20909658,49
-9970823.1848889,4339539.20909658,5
-9950823.1848889,4339539.20909658,12
-9930823.1848889,4339539.20909658,20
-9910823.1848889,4339539.20909658,9
-9890823.1848889,4339539.20909658,29
-9870823.1848889,4339539.20909658,29
-9850823.1848889,4339539.20909658,14
-9830823.1848889,4339539.20909658,184
-9810823.1848889,4339539.20909658,8
-9790823.1848889,4339539.20909658,14
-9770823.1848889,4339539.20909658,14
-9750823.1848889,4339539.20909658,10
-9730823.1848889,4339539.20909658,13
-9710823.1848889,4339539.20909658,25
-9690823.1848889,4339539.20909658,40
-9670823.1848889,4339539.20909658,40
-9650823.1848889,4339539.20909658,471
-9630823.1848889,4339539.20909658,69
-9610823.1848889,4339539.20909658,29
-9590823.1848889,4339539.20909658,29
-9570823.1848889,4339539.20909658,22
-9550823.1848889,4339539.20909658,8
-9530823.1848889,4339539.20909658,24
-9510823.1848889,4339539.20909658,20
-9490823.1848889,4339539.20909658,20
-9470823.1848889,4339539.20909658,10
-9450823.1848889,4339539.20909658,11
-9430823.1848889,4339539.20909658,8
-9410823.1848889,4339539.20909658,9
-9390823.1848889,4339539.20909658,9
-9370823.1848889,4339539.20909658,68
-9350823.1848889,4339539.20909658,26
-9330823.1848889,4339539.20909658,35
-9310823.1848889,4339539.20909658,35
-9290823.1848889,4339539.20909658,21
-9270823.1848889,4339539.20909658,68
-9250823.1848889,4339539.20909658,33
-9230823.1848889,4339539.20909658,21
-9210823.1848889,4339539.20909658,21
-9190823.1848889,4339539.20909658,41
-9170823.1848889,4339539.20909658,573
-9150823.1848889,4339539.20909658,65
-9130823.1848889,4339539.20909658,19
-9110823.1848889,4339539.20909658,19
-9090823.1848889,4339539.20909658,28
-9070823.1848889,4339539.20909658,16
-9050823.1848889,4339539.20909658,20
-9030823.1848889,4339539.20909658,20
-9010823.1848889,4339539.20909658,27
-8990823.1848889,4339539.20909658,45
-8970823.1848889,4339539.20909658,26
-8950823.1848889,4339539.20909658,134
-8930823.1848889,4339539.20909658,134
-8910823.1848889,4339539.20909658,48
-8890823.1848889,4339539.20909658,32
-8870823.1848889,4339539.20909658,79
-8850823.1848889,4339539.20909658,18
-8830823.1848889,4339539.20909658,18
-8810823.1848889,4339539.20909658,14
-8790823.1848889,4339539.20909658,25
-8770823.1848889,4339539.20909658,27
-8750823.1848889,4339539.20909658,27
-8730823.1848889,4339539.20909658,38
-8710823.1848889,4339539.20909658,19
-8690823.1848889,4339539.20909658,10
-8670823.1848889,4339539.20909658,17
-8650823.1848889,4339539.20909658,17
-8630823.1848889,4339539.20909658,11
-8610823.1848889,4339539.20909658,14
-8590823.1848889,4339539.20909658,15
-8570823.1848889,4339539.20909658,39
-8550823.1848889,4339539.20909658,39
-8530823.1848889,4339539.20909658,18
-8510823.1848889,4339539.20909658,13
-8490823.1848889,4339539.20909658,145
-8470823.1848889,4339539.20909658,145
-8450823.1848889,4339539.20909658,17
-9950823.1848889,4359539.20909658,6
-9930823.1848889,4359539.20909658,9
-9910823.1848889,4359539.20909658,20
-9890823.1848889,4359539.20909658,14
-9870823.1848889,4359539.20909658,14
-9850823.1848889,4359539.20909658,11
-9830823.1848889,4359539.20909658,13
-9810823.1848889,4359539.20909658,11
-9790823.1848889,4359539.20909658,14
-9770823.1848889,4359539.20909658,14
-9750823.1848889,4359539.20909658,16
-9730823.1848889,4359539.20909658,99
-9710823.1848889,4359539.20909658,42
-9690823.1848889,4359539.20909658,67
-9670823.1848889,4359539.20909658,67
-9650823.1848889,4359539.20909658,47
-9630823.1848889,4359539.20909658,43
-9610823.1848889,4359539.20909658,28
-9590823.1848889,4359539.20909658,28
-9570823.1848889,4359539.20909658,37
-9550823.1848889,4359539.20909658,13
-9530823.1848889,4359539.20909658,10
-9510823.1848889,4359539.20909658,11
-9490823.1848889,4359539.20909658,11
-9470823.1848889,4359539.20909658,16
-9450823.1848889,4359539.20909658,5
-9430823.1848889,4359539.20909658,19
-9410823.1848889,4359539.20909658,9
-9390823.1848889,4359539.20909658,9
-9370823.1848889,4359539.20909658,10
-9350823.1848889,4359539.20909658,9
-9330823.1848889,4359539.20909658,37
-9310823.1848889,4359539.20909658,37
-9290823.1848889,4359539.20909658,24
-9270823.1848889,4359539.20909658,19
-9250823.1848889,4359539.20909658,16
-9230823.1848889,4359539.20909658,50
-9210823.1848889,4359539.20909658,50
-9190823.1848889,4359539.20909658,155
-9170823.1848889,4359539.20909658,115
-9150823.1848889,4359539.20909658,66
-9130823.1848889,4359539.20909658,11
-9110823.1848889,4359539.20909658,11
-9090823.1848889,4359539.20909658,14
-9070823.1848889,4359539.20909658,16
-9050823.1848889,4359539.20909658,10
-9030823.1848889,4359539.20909658,10
-9010823.1848889,4359539.20909658,14
-8990823.1848889,4359539.20909658,17
-8970823.1848889,4359539.20909658,108
-8950823.1848889,4359539.20909658,17
-8930823.1848889,4359539.20909658,17
-8910823.1848889,4359539.20909658,20
-8890823.1848889,4359539.20909658,69
-8870823.1848889,4359539.20909658,73
-8850823.1848889,4359539.20909658,35
-8830823.1848889,4359539.20909658,35
-8810823.1848889,4359539.20909658,19
-8790823.1848889,4359539.20909658,20
-8770823.1848889,4359539.20909658,13
-8750823.1848889,4359539.20909658,13
-8730823.1848889,4359539.20909658,14
-8710823.1848889,4359539.20909658,22
-8690823.1848889,4359539.20909658,11
-8670823.1848889,4359539.20909658,26
-8650823.1848889,4359539.20909658,26
-8630823.1848889,4359539.20909658,13
-8610823.1848889,4359539.20909658,12
-8590823.1848889,4359539.20909658,18
-8570823.1848889,4359539.20909658,12
-8550823.1848889,4359539.20909658,12
-8530823.1848889,4359539.20909658,13
-8510823.1848889,4359539.20909658,10
-8490823.1848889,4359539.20909658,20
-8470823.1848889,4359539.20909658,20
-9950823.1848889,4379539.20909658,6
-9930823.1848889,4379539.20909658,9
-9910823.1848889,4379539.20909658,20
-9890823.1848889,4379539.20909658,14
-9870823.1848889,4379539.20909658,14
-9850823.1848889,4379539.20909658,11
-9830823.1848889,4379539.20909658,13
-9810823.1848889,4379539.20909658,11
-9790823.1848889,4379539.20909658,14
-9770823.1848889,4379539.20909658,14
-9750823.1848889,4379539.20909658,16
-9730823.1848889,4379539.20909658,99
-9710823.1848889,4379539.20909658,42
-9690823.1848889,4379539.20909658,67
-9670823.1848889,4379539.20909658,67
-9650823.1848889,4379539.20909658,47
-9630823.1848889,4379539.20909658,43
-9610823.1848889,4379539.20909658,28
-9590823.1848889,4379539.20909658,28
-9570823.1848889,4379539.20909658,37
-9550823.1848889,4379539.20909658,13
-9530823.1848889,4379539.20909658,10
-9510823.1848889,4379539.20909658,11
-9490823.1848889,4379539.20909658,11
-9470823.1848889,4379539.20909658,16
-9450823.1848889,4379539.20909658,5
-9430823.1848889,4379539.20909658,19
-9410823.1848889,4379539.20909658,9
-9390823.1848889,4379539.20909658,9
-9370823.1848889,4379539.20909658,10
-9350823.1848889,4379539.20909658,9
-9330823.1848889,4379539.20909658,37
-9310823.1848889,4379539.20909658,37
-9290823.1848889,4379539.20909658,24
-9270823.1848889,4379539.20909658,19
-9250823.1848889,4379539.20909658,16
-9230823.1848889,4379539.20909658,50
-9210823.1848889,4379539.20909658,50
-9190823.1848889,4379539.20909658,155
-9170823.1848889,4379539.20909658,115
-9150823.1848889,4379539.20909658,66
-9130823.1848889,4379539.20909658,11
-9110823.1848889,4379539.20909658,11
-9090823.1848889,4379539.20909658,14
-9070823.1848889,4379539.20909658,16
-9050823.1848889,4379539.20909658,10
-9030823.1848889,4379539.20909658,10
-9010823.1848889,4379539.20909658,14
-8990823.1848889,4379539.20909658,17
-8970823.1848889,4379539.20909658,108
-8950823.1848889,4379539.20909658,17
-8930823.1848889,4379539.20909658,17
-8910823.1848889,4379539.20909658,20
-8890823.1848889,4379539.20909658,69
-8870823.1848889,4379539.20909658,73
-8850823.1848889,4379539.20909658,35
-8830823.1848889,4379539.20909658,35
-8810823.1848889,4379539.20909658,19
-8790823.1848889,4379539.20909658,20
-8770823.1848889,4379539.20909658,13
-8750823.1848889,4379539.20909658,13
-8730823.1848889,4379539.20909658,14
-8710823.1848889,4379539.20909658,22
-8690823.1848889,4379539.20909658,11
-8670823.1848889,4379539.20909658,26
-8650823.1848889,4379539.20909658,26
-8630823.1848889,4379539.20909658,13
-8610823.1848889,4379539.20909658,12
-8590823.1848889,4379539.20909658,18
-8570823.1848889,4379539.20909658,12
-8550823.1848889,4379539.20909658,12
-8530823.1848889,4379539.20909658,13
-8510823.1848889,4379539.20909658,10
