"web_x","web_y"
1585182.44664402,1265038.57297251
1585391.7160626,1265220.03304778
1585860.90345593,1265331.88021101
1586240.26759712,1265352.9971457
1586649.25230474,1265575.1707336
1587247.22554251,1266099.53238897
1587705.79306741,1266412.33564103
1587965.17782482,1266543.67355042
1588414.19098473,1266735.75566901
1589202.21956805,1267129.88330084
1590219.58436995,1267735.59086905
1592154.72308632,1268816.12728041
1593331.77489232,1269482.50648449
1593700.94412163,1269684.45883319
1593970.41602174,1269775.52852028
1594798.36528028,1270280.25275925
1595416.7257584,1270673.7717021
1596234.58731626,1271268.93076867
1596623.50434401,1271541.282669
1596992.46017787,1271833.67038047
1597840.47624616,1272368.53219126
1599907.37120468,1274089.58532618
1599922.97882587,1274102.58129352
1600213.79021826,1274344.63214079
1601181.35784957,1275040.58059686
1601514.95789089,1275283.72199932
1601929.88598298,1275719.32116608
1602086.17460307,1275844.63055807
1602457.89063214,1276169.65704554
1602824.72299934,1276460.35369223
1603164.05476988,1276852.31991595
1603365.04110356,1277157.10083919
1603963.97272785,1277449.97532686
1604193.94656295,1277615.36698567
1604290.77617233,1277811.19318906
1604532.95777136,1278181.29566668
1604607.17312895,1278283.75975819
1604635.73383174,1278323.18577454
1604694.55401469,1278404.42085005
1604847.76263269,1278608.26770106
1605017.64051669,1278834.4287332
1605101.19878674,1278980.97901499
1605200.68302922,1279155.47545262
1605325.96856079,1279271.80763689
1605400.07813708,1279340.69728393
1605583.44098047,1279507.93947117
1605767.9717401,1279676.26571013
1606107.51951522,1279757.39921755
1606254.78534068,1279703.45905348
1606407.57230796,1279647.46102548
1606427.32098804,1279641.72046931
1606857.43873631,1279517.59476717
1607187.32609399,1279467.88150517
1607507.0197932,1279488.68202287
1607776.70479336,1279519.33874966
1607996.38073844,1279590.18035522
1608295.8997122,1279731.53742193
1608615.37953135,1279883.07720058
1608824.96823178,1280004.17900924
1609114.50696249,1280125.39054174
1609384.29837889,1280135.90063561
1609763.98115175,1280156.81061541
1609798.27562045,1280171.00075391
1609983.65686656,1280247.69260346
1610188.14784427,1280480.47306294
1610543.6166962,1281008.43146536
1610568.99215566,1281046.56092279
1610574.08848314,1281054.14349132
1610888.3619668,1281525.45776651
1611244.04495663,1281901.12884767
1611508.31276426,1282124.49769538
1612101.82928635,1282435.39946806
1612609.02519463,1282751.61125976
1612873.29326137,1282953.21209473
1613094.24070428,1283247.1098103
1613406.70976109,1283671.65747575
1613627.65739507,1283949.31206645
1613886.50975521,1284216.13628682
1614334.24735162,1284543.08991046
1614614.86693735,1284701.15195429
1614798.12334822,1284891.71395148
1614884.22893411,1285114.77648365
1615035.10218356,1285278.1482551
1615266.98645609,1285506.84871247
1615550.36643405,1285679.32437977
1615959.99044882,1285720.280729
1616389.68113397,1285801.43058331
1616889.12878796,1285902.84065713
1617228.88966571,1285923.53724978
1617508.66088075,1285994.5020391
1617978.16626534,1286166.2241758
1618497.46729913,1286388.4340203
1618957.09920836,1286489.73713819
1619206.82280503,1286560.59448413
1619486.59450073,1286591.14974797
1619861.8166702,1286721.27111166
1620153.15921582,1286944.67385111
1620352.6602757,1287151.50070455
1620627.75716326,1287445.54589968
1620832.77972423,1287619.87292076
1621156.3990696,1287886.72848327
1621501.89130587,1288088.3625875
1622004.09970729,1288176.12839008
1622365.9443562,1288258.25877562
1622619.5953616,1288421.75615862
1622964.98168393,1288601.61587032
1623683.36324648,1288678.76761617
1624380.19128004,1288750.50191228
1624509.72451239,1288810.52805694
1624655.28837172,1289028.20118137
1624849.48054555,1289245.87636665
1625086.77991307,1289463.77024743
1625416.02707908,1289687.08424477
1625659.0613883,1289779.83549925
1625956.0324604,1289899.89221975
1626344.7385334,1290063.50796147
1626501.13272871,1290243.15795878
1626508.56453655,1290282.92348274
1626560.1625201,1290558.68304274
1626563.8784781,1290573.96096065
1626619.29931946,1290803.3473114
1626656.77627955,1291053.53931962
1626705.61403347,1291301.1328745
1626742.5608527,1291488.69846007
1626819.00352281,1291793.83370132
1626844.69675153,1291896.55744267
1626864.33848194,1291957.02162552
1626952.24848693,1292228.4617045
1627019.55976424,1292559.93549772
1627032.83091262,1292625.49381466
1627050.66760668,1292690.61887708
1627113.41455473,1292919.15363621
1627219.16211221,1293182.69164631
1627355.80579485,1293523.06201354
1627487.35404789,1293779.56162358
1627587.4751159,1293974.72810979
1627804.70425329,1294454.68419218
1627846.11156832,1294546.03813428
1627937.631846,1294790.84175096
1627986.15105207,1295039.76475473
1628023.52251929,1295231.47038867
1628147.53252152,1295470.86114508
1628303.81912748,1295770.18341714
1628487.18109341,1296015.10591997
1628784.04445906,1296265.66706613
1629154.48674936,1296567.49198356
1629232.10019649,1296630.67508568
1629366.94085626,1296804.83473031
1629485.53610659,1297027.98090853
1629630.88568716,1297408.81709894
1629722.29773084,1297827.69800972
1629775.91224259,1298170.3930515
1629753.82403891,1298485.77894612
1629715.48990993,1298893.61753545
1629702.96048865,1298955.17845152
1629672.06165851,1299107.23876168
1629650.29444043,1299214.42925424
1629633.72754486,1299513.56795653
1629646.04151933,1299713.75429852
1629654.85238985,1299856.17242241
1629699.4450583,1299939.52139351
1629762.72418116,1300057.55431805
1629902.87225432,1300345.97253301
1629997.15444617,1300475.71318566
1630093.02924162,1300607.73053441
1630140.1703369,1300672.65552414
1630372.26634235,1300955.76937203
1630474.61669189,1301184.36403594
1630441.91184506,1301423.58101572
1630322.56680062,1301755.25686178
1630132.9325015,1302184.70594534
1629965.06627922,1302434.6598754
1629731.47921585,1302540.12476305
1629640.59261383,1302581.0968267
1629256.66009806,1302781.83976233
1629233.72563593,1302830.94261731
1629175.43387707,1302955.81379728
1629109.92133771,1303152.76905171
1629093.99446645,1303200.46340806
1629039.73691702,1303363.60033199
1628996.09541947,1303651.82964708
1629020.93926435,1303752.20695624
1629055.33843427,1303891.17477193
1629130.72036096,1304108.9503161
1629137.51527571,1304134.96638315
1629146.8582809,1304170.95531049
1629159.17245474,1304353.6101661
1629109.90532206,1304501.90212393
1629092.27958109,1304554.91016337
1629014.45138438,1304693.88015683
1628918.89152209,1304864.72086236
1628951.48681316,1304910.79234454
1629307.38066553,1305414.65613314
1629393.59235004,1305643.17441479
1629414.82431961,1305904.32377262
1629311.83117208,1306159.83663293
1629062.84701974,1306404.40061485
1628705.56198601,1306817.32420398
1628543.43161534,1306866.10642168
1628208.02168506,1307028.82523895
1627932.17600708,1307202.49507193
1627786.0768862,1307354.70203296
1627726.29749854,1307577.59518298
1627563.52586424,1307979.91197044
1627449.70282305,1308235.44150135
1627211.5482297,1308507.2338466
1626984.22404433,1308735.33707558
1626735.34723104,1308881.91254362
1626443.47088718,1308903.2670324
1626162.31812693,1308935.46330963
1625956.76144829,1309033.14421375
1625794.31047627,1309255.93956788
1625755.97733802,1309576.85674468
1625728.474085,1309897.88574205
1625647.24830597,1310033.73503604
1625517.28777237,1310191.37689766
1625316.93238655,1310397.80833387
1625203.00225369,1310729.47007264
1625129.84494879,1310936.66554
1625106.91029299,1311001.61092017
1625078.13579617,1311082.9283624
1624985.86588967,1311376.64885545
1624785.51069693,1311566.71580568
1624520.49587592,1311658.87442922
1624228.51277388,1311729.13091804
1623888.00876577,1311696.05685266
1623682.66652131,1311619.5057204
1623250.42823711,1311482.88438579
1622990.9360357,1311449.91998613
1622634.18655222,1311471.05856857
1622385.31019688,1311579.48093497
1621925.46143948,1311850.86573155
1621530.37939411,1312144.04757635
1621113.53035548,1312524.30011661
1620902.55912721,1312589.24649071
1620675.55639763,1312572.54566582
1620389.0956608,1312539.47136293
1620075.56007699,1312517.23964434
1619816.17218403,1312640.62871384
1619756.28893833,1312669.03645716
1619697.36099143,1312720.75657238
1619669.75510569,1312745.04445541
1619652.44751776,1312828.75199846
1619631.52975675,1312930.02541235
1619620.27184055,1313207.49944953
1619501.14112757,1313370.47049416
1619486.70096983,1313396.16865314
1619333.06193886,1313669.52463175
1619159.56748024,1313995.69001535
1619150.11664807,1314097.72637102
1619148.52380546,1314115.40114064
1619229.53482305,1314180.78808793
1619413.21708834,1314273.61042892
1619645.31495818,1314396.57862961
1619742.67714764,1314448.19505426
1619969.57239417,1314573.76633779
1620547.58734768,1314884.76907911
1621049.89940022,1315184.8217433
1621260.54975379,1315315.81770268
1621584.91483938,1315370.69156115
1621752.24545048,1315517.84520255
1621897.91563326,1315719.43603689
1621989.64964636,1315844.68544812
1622021.81842921,1316040.63807269
1622026.80514133,1316334.51455931
1622031.68541662,1316650.08241026
1622101.54534056,1316938.65164201
1622166.20450373,1317074.7500518
1622295.73661853,1317227.33349156
1622511.90874778,1317303.89844725
1622636.02818616,1317267.89612282
1622717.46497791,1317244.25606403
1622855.06849538,1317224.30383907
1622948.82150881,1317210.74934892
1622977.06420641,1317206.62878196
1623112.1188806,1317239.48928243
1623182.29949093,1317348.36923431
1623273.92615058,1317571.66044065
1623351.32694144,1317659.28609859
1623451.97982141,1317773.26488935
1623706.05662555,1317844.4092808
1624046.56037709,1317899.28777005
1624241.17910711,1317959.47851232
1624335.88685306,1318016.41471918
1624468.07423506,1318095.80023366
1624754.32067492,1318292.09538744
1624954.03314235,1318575.36730444
1625050.96837579,1318814.93491762
1625223.49870481,1319201.56575727
1625504.22258673,1319517.59969715
1625725.59548368,1319746.5475707
1625921.06123505,1320004.99647526
1625927.43165431,1320013.56447671
1626038.59550003,1320160.63081465
1626249.03076391,1320520.05617072
1626292.03002119,1320667.01560533
1626221.63443911,1320775.79732298
1626091.67427658,1320900.84736276
1625918.39403924,1321069.2807092
1625857.23597281,1321156.58910691
1625777.49689596,1321270.46999277
1625593.06555588,1321662.0075868
1625462.67695217,1322097.26089913
1625435.70705024,1322209.84431154
1625397.48199371,1322369.28394277
1625434.11036321,1322546.29639214
1625467.23514393,1322706.82325535
1625503.65205959,1322809.43090994
1625542.72327319,1322919.19761331
1625547.71029854,1323185.91385922
1625493.23885342,1323474.21654019
1625511.71223892,1323567.82373064
1625536.13107615,1323692.01910332
1625627.65063394,1323991.50051098
1625675.95727481,1324252.80298784
1625721.50502921,1324375.48277044
1625821.51897849,1324644.92441328
1625851.14032164,1324776.28324894
1625880.54932963,1324906.340975
1625863.77172713,1325063.08285454
1625862.60366306,1325074.25548954
1625861.32941836,1325085.86201683
1625853.15299329,1325162.11809569
1625846.56900877,1325254.10295735
1625836.69304888,1325390.67060464
1625818.21727665,1325494.69658644
1625803.88262185,1325575.72645089
1625777.12559624,1325644.49877255
1625717.1346451,1325798.74891744
1625549.05606832,1326043.46712247
1625440.43471301,1326369.87094674
1625420.15283256,1326566.97377438
1625413.03824137,1326636.50787177
1625450.51452551,1326936.01694662
1625482.46916426,1327278.92082051
1625601.06376188,1327551.31682216
1625768.50061311,1327693.10383969
1626017.05512226,1327862.1214856
1626265.5020711,1328145.58946298
1626400.34216058,1328363.53434002
1626419.77152681,1328423.63467101
1626475.83001859,1328597.6442251
1626448.43433151,1328799.10050901
1626396.1948306,1328899.44896826
1626383.3473104,1328924.18355758
1626221.64080659,1329040.15308373
1626156.02385465,1329087.12683016
1625912.34971951,1329222.94903988
1625684.91969257,1329418.54859868
1625640.00663257,1329490.80080791
1625549.43727426,1329636.17362774
1625410.13141842,1329946.44989996
1625402.9112981,1329962.50623887
1625316.16443284,1330093.01820047
1625196.92744036,1330261.6104362
1625261.47876561,1330533.92345329
1625339.40996896,1330659.44921745
1625434.1165553,1330811.88179331
1625693.39378303,1331062.61187256
1625801.26532089,1331280.57690928
1625892.99859891,1331465.77787485
1626038.88184628,1331607.58251878
1626206.53276507,1331607.80157046
1626330.97043829,1331597.06208132
1626428.22615738,1331673.44393843
1626565.40337887,1331786.06404611
1626747.06764155,1331935.13984844
1626865.87649922,1332049.71362267
1626870.54802356,1332065.55420373
1626925.11991432,1332251.19339602
1627049.23608778,1332485.4417281
1627169.74395455,1332583.30877393
1627270.71574274,1332665.44354926
1627454.28979663,1332927.03768094
1627591.57125838,1333199.04952316
1627599.95891041,1333215.75874446
1627613.97366905,1333247.98367008
1627718.65967513,1333488.20690302
1627799.45583007,1333760.54849147
1627835.23519656,1333903.44732606
1627890.86839755,1334125.44637005
1627953.51033546,1334251.85454355
1628025.81399551,1334397.79423618
1628186.13701592,1334546.23132716
1628220.3251047,1334577.806854
1628501.47645071,1334665.26593249
1628755.55267817,1334785.38530488
1629031.28775674,1334981.78573243
1629263.70374455,1335139.9921945
1629503.02054032,1335346.91972864
1629566.30040199,1335401.71723529
1629493.67398165,1335603.86827581
1629419.66723336,1335809.92697774
1629344.06785254,1336016.09554479
1629283.97059212,1336179.94628165
1629148.38118408,1336462.9431165
1629007.48446584,1336626.03563791
1628768.90354373,1337023.3004923
1628611.54751728,1337360.67092902
1628594.98103995,1337616.55097989
1628637.97934845,1337839.87876044
1628767.61782979,1337976.17805799
1628887.91324525,1338082.30985509
1629027.00149998,1338205.15406644
1629075.73542025,1338252.79424763
1629189.12938185,1338363.37618556
1629293.81722402,1338452.47160531
1629432.37466053,1338570.54242231
1629676.68175442,1338772.71812982
1629702.58828619,1338794.20548034
1629794.21425553,1339072.02007375
1629832.75536428,1339117.59956001
1629950.8206874,1339257.37707007
1630049.66829371,1339394.87600423
1630107.53289638,1339475.40052659
1630151.38208349,1339577.62970939
1630231.54222366,1339764.18256575
1630382.84015252,1339927.73025242
1630588.28759306,1340085.96175428
