"","utm_x","utm_y"
"14269",523484.868682803,536286.755221597
"14270",523484.859074407,536317.484990276
"14271",523454.034544996,536317.4753583
"14272",523454.024948662,536348.205126691
"14273",523398.141653409,536348.187695674
"14274",523361.551401542,536348.176305034
"14275",523361.5418425,536378.906072036
"14276",523345.575193912,536378.90110688
"14277",523300.114598045,536378.886988571
"14278",523300.095528594,536440.346521167
"14279",522992.072554881,536440.251575171
"14280",522992.081963826,536409.521814131
"14281",522807.024195031,536409.465382146
"14282",522807.005528072,536470.924898068
"14283",522868.654438586,536470.94364893
"14284",522868.645146411,536501.452330925
"14285",522899.469522525,536501.682803285
"14286",522899.460217294,536532.191486058
"14287",522930.395527999,536532.200928053
"14288",522930.386142142,536562.930689027
"14289",522961.210561528,536562.940110393
"14290",522961.201162517,536593.669872152
"14291",522992.025569804,536593.679306709
"14292",522992.016157637,536624.409069261
"14293",523022.840552848,536624.418517012
"14294",523022.784060655,536808.57602337
"14295",523053.275744218,536808.585384801
"14296",523053.256861601,536870.044915807
"14297",523022.765203013,536870.035553314
"14298",523022.736912513,536962.22485013
"14299",522991.912656064,536962.215396489
"14300",522991.893886059,537023.453850436
"14301",522961.069655317,537023.444408395
"14302",522961.050840662,537084.903939733
"14303",522930.226635698,537084.89450929
"14304",522930.207844155,537146.354040562
"14305",522899.272786658,537146.344587863
"14306",522899.263369003,537177.184892073
"14307",522868.439203056,537177.175485412
"14308",522868.429831252,537207.905250612
"14309",522837.938313214,537207.895957402
"14310",522837.928953373,537238.625722327
"14311",522806.772179168,537238.616238627
"14312",522806.753584305,537299.744151999
"14313",522776.26210468,537299.734882289
"14314",522776.243398225,537361.304950508
"14315",522745.308432099,537361.295557574
"14316",522745.299107545,537392.025322164
"14317",522714.475032615,537392.015975065
"14318",522714.456407188,537453.475503956
"14319",522652.808309463,537453.456845672
"14320",522652.79902123,537484.186609434
"14321",522591.150950899,537484.168000805
"14322",522591.132490054,537545.406449555
"14323",522529.706227672,537545.387956216
"14324",522529.696988327,537576.117718635
"14325",522468.048997865,537576.099208111
"14326",522468.030568162,537637.558731619
"14327",522437.206598997,537637.549494331
"14328",522437.197396001,537668.279255938
"14329",522406.373440012,537668.270030809
"14330",522406.364249134,537698.999792148
"14331",522375.540306313,537698.990579181
"14332",522375.531127556,537729.720340254
"14333",522313.883268763,537729.701951328
"14334",522313.865026124,537790.940394727
"14335",522283.262877413,537790.931284227
"14336",522283.253734939,537821.661044502
"14337",522252.429844684,537821.651880105
"14338",522252.420714337,537852.381640107
"14339",522221.596837271,537852.372487878
"14340",522221.578600312,537913.832007611
"14341",522190.754749034,537913.822867034
"14342",522190.745642424,537944.55262676
"14343",522129.097966756,537944.534382639
"14344",522129.088884929,537975.264141587
"14345",522098.265060507,537975.255038044
"14346",522098.255990812,538005.984796732
"14347",522006.006312649,538005.957625878
"14348",522005.997345285,538036.466305888
"14349",521882.702159783,538036.430166446
"14350",521882.693177535,538067.159922052
"14351",521851.869395106,538067.15091841
"14352",521851.860425,538097.880673767
"14353",521759.610872417,538097.853801925
"14354",521759.601939671,538128.583556009
"14355",521697.95442996,538128.565660742
"14356",521697.945522014,538159.295414068
"14357",521667.121780597,538159.286484969
"14358",521667.112884799,538190.016238047
"14359",521636.289156516,538190.007321138
"14360",521636.253682809,538312.705256583
"14361",521605.430005577,538312.696350357
"14362",521605.412259051,538374.155857275
"14363",521574.588607663,538374.146962741
"14364",521574.544359581,538527.574654565
"14365",521543.609895673,538527.565738288
"14366",521543.539040348,538773.514316817
"14367",521513.048182086,538773.505536923
"14368",521513.030559864,538834.743971043
"14369",521482.207099828,538834.73510701
"14370",521482.180605315,538926.924374654
"14371",521420.533762731,538926.906681719
"14372",521420.524955568,538957.636437107
"14373",521389.590672157,538957.627577477
"14374",521389.573081769,539019.087088016
"14375",521358.749699748,539019.078271881
"14376",521358.740916479,539049.808027029
"14377",521297.094179316,539049.790431906
"14378",521297.067965594,539141.758618523
"14379",521235.643056846,539141.741134323
"14380",521235.634322205,539172.470888501
"14381",521204.811005989,539172.462133376
"14382",521204.802283531,539203.191887322
"14383",521143.155677894,539203.174414238
"14384",521143.1469803,539233.904167446
"14385",521081.500402018,539233.88674425
"14386",521081.491791686,539264.395419369
"14387",521050.890266049,539264.386788857
"14388",521050.881605422,539295.116541098
"14389",521020.058342793,539295.10786023
"14390",521020.049694356,539325.837612242
"14391",520989.226444872,539325.828943605
"14392",520989.217808625,539356.558695373
"14393",520958.394572323,539356.550038968
"14394",520958.385948269,539387.27979051
"14395",520927.562725156,539387.271146339
"14396",520927.554113296,539418.000897639
"14397",520865.907693865,539417.983646492
"14398",520865.899106886,539448.713397073
"14399",520804.474464398,539448.696257631
"14400",520804.46590221,539479.426007507
"14401",520742.819537429,539479.408856027
"14402",520742.811000127,539510.13860518
"14403",520711.987831136,539510.130048044
"14404",520711.97936737,539540.638719636
"14405",520650.333056059,539540.621642584
"14406",520650.324555854,539571.351390797
"14407",520619.501413592,539571.342870879
"14408",520619.492925593,539602.07261887
"14409",520465.59903412,539602.030268585
"14410",520465.590608993,539632.760014436
"14411",520373.12126844,539632.734718815
"14412",520373.112880904,539663.464463494
"14413",520342.289781013,539663.456056603
"14414",520342.281405691,539694.185801068
"14415",520280.63523276,539694.169024526
"14416",520280.626882345,539724.898768291
"14417",520219.202485384,539724.882101801
"14418",520218.972411156,539755.611784806
"14419",520188.371100359,539755.603500136
"14420",520188.362786982,539786.333242999
"14421",520157.5397407,539786.32491051
"14422",520157.531499267,539816.833575871
"14423",520065.062401076,539816.8086534
"14424",520065.054137536,539847.538394895
"14425",519972.806829976,539847.513644975
"14426",519972.79860396,539878.243385335
"14427",519941.975598959,539878.235140485
"14428",519941.967385171,539908.964880625
"14429",519880.21052788,539908.948398656
"14430",519880.202339065,539939.678138124
"14431",519818.556383117,539939.661735805
"14432",519818.548219231,539970.391474608
"14433",519726.301074774,539970.367023901
"14434",519726.292948426,540001.096761572
"14435",519664.647047852,540001.080484588
"14436",519664.638917297,540031.920760225
"14437",519633.815980465,540031.912640379
"14438",519633.807978586,540062.310761317
"14439",519572.162131372,540062.294558934
"14440",519572.154067144,540093.024295077
"14441",519541.552904485,540093.01627064
"14442",519541.544852408,540123.746006587
"14443",519479.899058744,540123.729878632
"14444",519479.891031613,540154.459613928
"14445",519418.245265172,540154.443536025
"14446",519418.237234204,540185.283809277
"14447",519387.414364414,540185.275788983
"14448",519387.410053355,540201.85658092
"14449",519387.406374479,540216.005523432
"14450",519352.813815982,540215.996536906
"14451",519325.760661658,540215.989520165
"14452",519325.752696677,540246.719253959
"14453",519277.190088083,540246.706682251
"14454",519264.107011086,540246.703300761
"14455",519264.099071061,540277.433033911
"14456",519201.122930828,540277.416788115
"14457",519171.85233109,540277.409255361
"14458",519171.849289552,540289.236886027
"14459",519171.844513919,540307.807371613
"14460",519125.610290811,540307.795496036
"14461",519110.198883335,540307.791543882
"14462",519110.190977514,540338.631813915
"14463",519048.545374221,540338.616036268
"14464",519048.537521701,540369.345767059
"14465",519017.714733432,540369.337896909
"14466",519017.706893174,540400.06762751
"14467",518956.283089952,540400.051980956
"14468",518956.275274574,540430.781710934
"14469",518832.984231109,540430.750455863
"14470",518832.976466122,540461.480184332
"14471",518771.552718834,540461.464688252
"14472",518771.544978734,540492.194416102
"14473",518648.254047454,540492.1634631
"14474",518648.246357754,540522.893189469
"14475",518617.42363874,540522.885482655
"14476",518617.41601655,540553.394131671
"14477",518525.169646041,540553.371141561
"14478",518525.162006227,540584.1008667
"14479",518463.51662275,540584.085565912
"14480",518463.509007927,540614.81529045
"14481",518370.930101143,540614.792406272
"14482",518370.922524073,540645.52212977
"14483",518340.099859701,540645.514535944
"14484",518340.092294914,540676.244259271
"14485",518278.446992873,540676.22910902
"14486",518278.439453086,540706.958831753
"14487",518247.616815433,540706.951275331
"14488",518247.609287934,540737.680997887
"14489",518217.00840891,540737.673508022
"14490",518217.000893609,540768.403230411
"14491",518124.533060717,540768.380673109
"14492",518124.525636936,540798.889317359
"14493",518093.703039451,540798.881823349
"14494",518093.695574169,540829.611544553
"14495",518032.050405895,540829.596593958
"14496",518032.042965626,540860.326314576
"14497",518001.220394842,540860.318857993
"14498",518001.21296687,540891.04857845
"14499",517816.499372271,540891.004157393
"14500",517816.492020103,540921.733875599
"14501",517785.669477677,540921.726507393
"14502",517785.654797531,540983.185943748
"14503",517755.0540257,540983.17864035
"14504",517755.046697633,541013.908358495
"14505",517693.401691165,541013.893683212
"14506",517693.394388127,541044.623400805
"14507",517631.749408776,541044.608775741
"14508",517631.742183132,541075.117415636
"14509",517570.097230696,541075.102840803
"14510",517570.089977729,541105.83255724
"14511",517477.622590294,541105.81078948
"14512",517477.615375089,541136.540504949
"14513",517447.014670395,541136.533326121
"14514",517447.007467415,541167.263041447
"14515",517416.185031607,541167.25582291
"14516",517416.177840944,541197.98553808
"14517",517385.577162329,541197.9783837
"14518",517354.532996015,541197.971138489
"14519",517354.525830398,541228.700853115
"14520",517292.881012552,541228.686503776
"14521",517292.873871984,541259.416217831
"14522",517231.22908118,541259.401918749
"14523",517231.221965664,541290.13163226
"14524",517169.798945695,541290.117434605
"14525",517169.791906154,541320.626070501
"14526",517077.324801479,541320.60479156
"14527",517077.317748715,541351.33450359
"14528",517015.562167951,541351.320355319
"14529",517015.555140294,541382.050066801
"14530",516954.243073522,541382.036070052
"14531",516954.236070792,541412.765781017
"14532",516923.413743154,541412.758763367
"14533",516923.074137842,541443.488398508
"14534",516892.584438225,541443.481468898
"14535",516892.570481712,541504.94089051
"14536",516861.637321503,541504.933872088
"14537",516861.623439089,541566.172216853
"14538",516799.978913702,541566.158267118
"14539",516799.971972317,541596.88797764
"14540",516769.149722942,541596.881021541
"14541",516769.135864465,541658.34044254
"14542",516738.313640971,541658.333498435
"14543",516738.292863644,541750.633169215
"14544",516799.93723452,541750.647072546
